updated_label,original_url,old_label,source_article,explanations,rationale
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/60242064a66179001be30a7b/logical-fallacies,straw man,"Parent: [MSK1] need to clean out [MSK1] backpack. Child: [MSK1] [MSK3] [MSK2] have add! Why ca n’t [MSK1] just [MSK3] [MSK2] as [MSK2] am?
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e6258fe944a37001b6faae2/logical-fallacies,straw man,"All [MSK2] everywhere should [MSK1] because bad things happen at schools where [MSK2] don't [MSK1].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e39a9f211fb41001cada55c/logical-fallacies,straw man,"Scientist: evolution explains how animals developed, adapted and diversified over millions of years. Opponent: if [MSK1] evolved from [MSK2], why are there still [MSK2]? And why don't [MSK1] have three arms? Wouldn't that give me a competitive advantage?
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/6012e5d77b0272001eadb40d/rhetorical-fallacies,straw man,"If [MSK1] do n’t [MSK2] gaga, it [MSK2] because [MSK1] hate [MSK2].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e6b3c133d50bb001be4f453/logical-fallacies,straw man,"The secretary claims that [MSK2] is doing more harm than good to the environment and to the people. The pro-mining politicians accused her of being anti-poor who values the [MSK1] of a tree more than the [MSK1] of miners whose only source of income is [MSK2].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5a80d327f21f740021abaa7f/logical-fallacies,straw man,"[MSK1]: [MSK1] [MSK7] capital punishment is a necessary component of [MSK3] justice system and should remain [MSK6]. [MSK2]: so [MSK2] are [MSK7] that murder should be [MSK6] and [MSK5] is [MSK8] for [MSK3] to go around killing [MSK4] just because [MSK3] [MSK7] [MSK4] deserve [MSK5]? That isn't [MSK8].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/604934d7fe8205001fe46ba0/fallacies-quiz,straw man,"The [MSK1] didn't want to participate in the beach cleanup. Later, the [MSK1] [MSK3] [MSK1] [MSK3] [MSK1] can't [MSK2] [MSK1] doesn't [MSK2] in climate change.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5fab3cc677f31f001e81b694/appeals-and-fallacies-quiz,straw man,"The goal of people who ask [MSK1] to wear masks to pure compliance, to practice controlling a witless population. [MSK1] are not sheep!
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5fab3cc677f31f001e81b694/appeals-and-fallacies-quiz,straw man,"[MSK1] for a tight virus response [MSK4] [MSK2] [MSK3] to limit the spread. What [MSK1]'re [MSK4] [MSK4] is [MSK2] [MSK3] to shut down everything forever, leading to massive economic damage.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5ea610d8dfd291001e9f05b0/fallacies-attp-sm,straw man,"Sm 1: second world war.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5ea610d8dfd291001e9f05b0/fallacies-attp-sm,straw man,"Sm 6: north invading south during civil.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/6024766901d0c1001b04761f/logical-fallacies-practice,straw man,"[MSK1] [MSK2] that [MSK1] [MSK2] that the class should do more service projects. [MSK1] [MSK2] [MSK1] can't [MSK2] that [MSK1] doesn't support the annual school dance. [MSK1] [MSK2] ella piensa [MSK2] más proyectos [MSK2] servicio. Mark [MSK2] no [MSK2] creer [MSK2] [MSK1] no [MSK2].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://cdn.annenbergclassroom.org/wp-content/uploads/teacher.handout.sample.fallacies1.pdf,straw man,"We should pass a constitutional amendment [MSK1] it illegal to burn the american flag. Anyone who [MSK1] otherwise just hates america.
","Many who oppose a constitutional amendment banning flag burning do so for fairly sophisticated reasons (e.g., a belief in the importance of free speech even when the speech is unpopular).",
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5f7909124a668d001bc5f1dc/review-unit-test-rhetoric,straw man,"Misrepresenting someone [MSK2] [MSK1] to [MSK2] [MSK1] easier to.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5fa5924f4bc06f001bf18f58/logical-fallacy-quiz-swhs,straw man,"Many [MSK1] don't [MSK2] a border wall with mexico, which means [MSK1] don't [MSK2] to keep americans.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5b2b2aa736a5270019a279ba/fallacy-quiz-part,straw man,"[MSK1] teaches engineering, and [MSK1] [MSK2] that the proposed bridge was a waste of money. [MSK2] can't believe [MSK1] hates our city so much.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e5ec9b7591104001fe2fa8a/logic-guide-pt,straw man,"[MSK5]: biological evolution is both a theory and a fact. Edwin: [MSK1] is ridiculous! How can you possibly be absolutely certain that [MSK3] [MSK6] from [MSK4]! [MSK5]: actually, [MSK1] is a gross misrepresentation of [MSK2] [MSK7]. [MSK2] never [MSK7] [MSK3] [MSK6] from [MSK4].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e66ec8210bf64001b1fa963/logical-fallacies,straw man,"[MSK1] should [MSK2] nutritious lunches to students. So [MSK1] should [MSK2] money away from technology and necessary [MSK2] in the classroom?
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5f6c8014620e4f001b01d290/logic-unit-quiz,straw man,"[MSK1] [MSK2] to [MSK3] rid of the student newspaper. Next [MSK1] will probably [MSK2] to ban free speech! [MSK1] won't [MSK2] us to [MSK3] at all! [MSK1] will [MSK3] it a law that you can not [MSK3] in public.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5cd4c5f9b0fc42001ab53087/ap-english-language-and-composition-vocabulary-review,straw man,"[MSK1] one [MSK1] opponent [MSK1] [MSK1] in a simplified [MSK1] so that it is easy to argue against.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://www.mindtools.com/pages/article/newTMC_81.htm,straw man,"A local politician plans to expand the municipality [MSK2] cycle network and to add several new speed cameras in densely populated areas. [MSK1] opponent [MSK2], [MSK1] want us all to give up driving forever. [MSK1]'re punishing the honest car owners and commuters that help pay these [MSK1] ' salaries.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf,straw man,"We should prohibit all cadets from assisting on emergency services missions. Some [MSK1] are so immature [MSK1] wo n’t ever stop goofing around.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf,straw man,"Senator [MSK1] is against the new [MSK2] [MSK2] 99 laser fighter. [MSK1] ’m for it because [MSK1] do n’t want to leave america defenseless.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://cdn.annenbergclassroom.org/wp-content/uploads/student.handout.common.fallacies2.pdf,straw man,"Feminism is part of a socialist, anti-family political movement that encourages [MSK1] to leave [MSK1] husbands, kill [MSK1] children, practice witchcraft, destroy capitalism and become lesbians. ( statement from pat robertson.
","Well certainly we’d have good reason to oppose a political movement of that sort; fortunately, though, feminism does not hold any of those things.",
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://cdn.annenbergclassroom.org/wp-content/uploads/teacher.handout.sample.fallacies1.pdf,straw man,"How can [MSK1] possibly [MSK2] in evolution? That would mean that [MSK1] [MSK2] that an elephant evolved from a mouse, and that ’s just.
",Reducing the (very complex) theory of evolution to “elephants evolved from mice” is to create a distorted and oversimplified view of the theory.,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://bookofbadarguments.com/?view=allpages,straw man,"My opponent is trying to convince you that we evolved from monkeys who were swinging from trees; a truly ludicrous claim.
","This is clearly a misrepresentation of what evolutionary biology claims, which is the idea that humans and chimpanzees shared a common ancestor several million years ago. Misrepresenting the idea is much easier than refuting the evidence for it.",
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://www.pesec.no/24-most-common-logical-fallacies/,straw man,"After [MSK1] [MSK5] that [MSK2] should [MSK5] more money into health and education, [MSK3] [MSK5] by [MSK5] that [MSK3] was surprised that [MSK1] hates [MSK2] [MSK4] so much that [MSK3] wants to leave [MSK4] defenceless by cutting military spending.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://kspope.com/fallacies/fallacies.php,straw man,"[MSK1] who believe in behavior modification obviously want to try to control everyone by subjecting [MSK1] to rewards and punishments.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies-quiz&sid=270424462,straw man,"[MSK4] [MSK5] [MSK2] [MSK5] that [MSK1] shouldn't keep [MSK4] captive and make [MSK2] do [MSK1] will. [MSK2] would have [MSK3] abandon [MSK3] pets in the wilderness.
",The Straw Man is when you set up the opposing side to look unreasonable by misrepresenting what they actually stand for.,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_9&sid=270424982,straw man,"[MSK5] [MSK2]: the university just cut [MSK1] yearly budget by $ 10,000. [MSK5] smith: what are [MSK1] [MSK6] to do? [MSK5]: [MSK3] [MSK6] [MSK1] should [MSK7] one of the teaching assistant positions. [MSK4] [MSK8] [MSK6] care of [MSK4]. [MSK5] [MSK2]: [MSK1] [MSK8] [MSK7] [MSK1] scheduled raises instead. [MSK5]: [MSK3] can't [MSK6] why you want to bleed [MSK1] dry [MSK6] that, [MSK2].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://www.logicallyfallacious.com/logicalfallacies/Strawman-Fallacy,straw man,"[MSK4]: what is [MSK2] view on the [MSK5] [MSK7]? [MSK3]: [MSK3] do n’t [MSK6] in any [MSK7], [MSK6] the [MSK5] one. [MSK4]: so [MSK2] [MSK6] that we are here by accident, and all this design in nature is pure chance, and the [MSK1] just created [MSK1]? [MSK3]: [MSK2] [MSK6] all that from [MSK3] stating that [MSK3] just do n’t [MSK6] in any [MSK7]?
","Mike made one claim: that he does not believe in any gods.  From that, we can deduce a few things, like he is not a theist, he is not a practicing Christian, Catholic, Jew, or a member of any other religion that requires the belief in a god, but we cannot deduce that he believes we are all here by accident, nature is chance, and the universe created itself.  Mike might have no beliefs about these things whatsoever.  Perhaps he distinguishes between “accident” and natural selection, perhaps he thinks the concept of design is something we model after the universe, perhaps he has some detailed explanation based on known physics as to how the universe might have first appeared, or perhaps he believes in some other supernatural explanation.  Regardless, this was a gross mischaracterization of Mike’s argument.",
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e6258fe944a37001b6faae2/logical-fallacies,straw man,"[MSK1] is the most important state because [MSK1] has sun and beaches.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5f769795899c3f001cce9a5a/philo-quiz-week-fallacy,straw man,"After [MSK1] [MSK5] that [MSK2] should [MSK5] more money into health and education, [MSK3] [MSK5] by [MSK5] that [MSK3] was surprised that [MSK1] hates [MSK2] [MSK4] so much that [MSK3] wants to leave [MSK4] defenseless by cutting military spending.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5955a3f0181ab41000ac5a83/debate-fallacies,straw man,"Thomas: [MSK3] are an [MSK4] [MSK4] to meet potential [MSK3]. With [MSK4] [MSK4] work schedules nowadays, technology can help you [MSK4] connections. Nina: [MSK3] are dangerous! Most [MSK4] are catfished, and [MSK1] usually pretend to be so [MSK4] [MSK4] than [MSK1] [MSK4] are online. If [MSK2]'re so [MSK4], [MSK2] won't have time for any of that, [MSK4].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/6024766901d0c1001b04761f/logical-fallacies-practice,straw man,"Biology teacher: the theory of evolution states that all species evolve, even [MSK1]. Student: [MSK2] can't accept that [MSK1] [MSK2] from bugs.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e39b6dee4b2eb001b316c4d/name-that-logical-fallacy,straw man,"A speaker chooses a deliberately poor or oversimplified example in order to ridicule and refute an.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/6012e5d77b0272001eadb40d/rhetorical-fallacies,straw man,"People who drive big cars probably hate the environment.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5f91a8f01eb916001c015110/rhetorical-fallacies,straw man,"[MSK1] 2 ( blue ) has been refuting all of robot 1's ( orange ) arguments. [MSK1] 1 launches the above counterargument.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5955a3f0181ab41000ac5a83/debate-fallacies,straw man,"[MSK6] the following exchange: omar: [MSK6] [MSK6] capital punishment is a necessary component of [MSK2] justice [MSK6] and should remain [MSK5]. [MSK1]: so [MSK1] are [MSK6] that murder should be [MSK5] and [MSK4] is [MSK6] for [MSK2] to go around killing [MSK3] just because [MSK2] [MSK6] [MSK3] deserve [MSK4]? That isn't [MSK6].
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5ffdbb6b36ee14001ec3829e/fallacies,straw man,"[MSK1] a: [MSK2] [MSK2] pollution from [MSK1] contributes to climate change. [MSK1] b: so, you [MSK2] [MSK1] are directly responsible for extreme weather, [MSK2] hurricanes, and have [MSK2] the droughts in the southwestern u.s.?
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e0cf2291dd028001cf54350/persuasive-terms,straw man,"[MSK3] when [MSK1] opponent [MSK2] or misrepresents [MSK1] argument ( i.e., [MSK3] up a straw man ) to [MSK3] [MSK2] easier to attack or.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/600ad9c66f3c24001bed0f7f/english-review,straw man,"A: [MSK1] don't want to visit mcdonald [MSK1] today. B: so you're just against good food then?
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5c1a3f3fe07aa9001ed26cb9/cws-unit-three-introduction,straw man,"[MSK2] many [MSK1] in the world, what [MSK2] to be the biggest [MSK1] [MSK2] the climate change debate?
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5db978973e3b40001ac3ffe3/persuasive-techniques-practice,straw man,"Bob [MSK1] is a monster who [MSK2] to separate immigrant families in detention centers. How could [MSK1] vote for someone [MSK2] that.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5db978973e3b40001ac3ffe3/persuasive-techniques-practice,straw man,"This is when you characterize [MSK1] with one extreme trait in order to more effectively tear [MSK1] down.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5f6c215473a960001b4b0054/philosophy-ct-unit-mc-practice,straw man,"[MSK3] [MSK4] [MSK2] walking [MSK2] [MSK1]. The [MSK1] goes to the bathroom on a lawn but [MSK2] do n’t pick up after [MSK2] [MSK1]. [MSK3] [MSK4] [MSK2] to clean up after [MSK2] [MSK1], but [MSK2] [MSK4], why do [MSK3] hate dogs?
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/610b247eaba1ad001c963c21/detective-fallacy,straw man,"Mr. [MSK2] [MSK5] idea for [MSK5] affirmative action in the university [MSK5] admission [MSK5] is complete folly. [MSK2] [MSK5] [MSK5] [MSK2] wants the student body to [MSK5] diversity in the community. But that's ridiculous. [MSK5] [MSK5] [MSK1] means [MSK4]'ll have to throw out [MSK4] academic standards while were at [MSK1]. After all, if [MSK4]'re [MSK6] to [MSK5] [MSK3] into [MSK4] prestigious institution just because of [MSK3] gender or the color of [MSK3] skin, then what's [MSK6] to happen to [MSK4] reputation?
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5e418ae90e0c7d001b8749e9/logical-fallacy,straw man,"[MSK2] [MSK3] ms. [MSK1] [MSK1] hair color [MSK3] different on [MSK1]. Ms. [MSK1] can't believe [MSK1] [MSK2] called ugly and horrendous to [MSK3] at.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/600d4c2859f040001b7e02a1/defends-a-stand-on-an-issue-by-presenting-reasonable-argumen,straw man,"Death penalty will not scare [MSK1] because [MSK1] do n’t expect to be.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5da73748e438d4001afb00fe/logical-fallacy,straw man,"If [MSK1] don't drive a car, [MSK1] hate the earth.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/604934d7fe8205001fe46ba0/fallacies-quiz,straw man,"Senator [MSK1] [MSK3] that the [MSK2] should not add to the defense budget. Senator [MSK1] [MSK3] that [MSK1] can not believe that senator [MSK1] wants to leave the [MSK2] defenseless.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5d8b58e02e4e1c001a5023ab/fallacies,straw man,"[MSK1] [MSK3] [MSK1] [MSK2] that [MSK1] [MSK3] some of donald trump [MSK3] positions have merit. [MSK2] [MSK3] [MSK1] can't [MSK3] that the [MSK1] [MSK3] in support racism.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/5da73748e438d4001afb00fe/logical-fallacy,straw man,"If [MSK1] don't have a recycling bin [MSK1] hate the earth and don't care about pollution.
",,
"[MSK1] makes claim [MSK2]. [MSK3] restates [MSK2] (in a distorted way). [MSK3] attacks the distorted version of [MSK2]. Therefore, [MSK2] is false.",https://quizizz.com/admin/quiz/60c66e403fb5ff001bc8192e/logical-fallacies-part,straw man,"[MSK2]: [MSK2] [MSK4] [MSK1] should hire someone to redesign [MSK1] website. [MSK3]: [MSK3]'re [MSK4] [MSK1] should throw [MSK1] money away on external resources instead of building up [MSK1] in [MSK4] house design [MSK4]? That's going to hurt [MSK1] company in the long run.
",,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://quizizz.com/admin/quiz/5daf7ec72f9b1b001b82cc7e/can-you-name-this-fallacy,non-sequitur,"Nuclear [MSK4] is a risk, but everything in life involves a [MSK1]. Every time [MSK2] [MSK6] in a [MSK3] [MSK2] are taking a [MSK1]. If [MSK2]'re [MSK5] to [MSK6] in a [MSK3], [MSK2] should be [MSK5] to have [MSK4].
",,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://www.logicallyfallacious.com/logicalfallacies/Fallacy-of-the-Undistributed-Middle,undistributed middle,"All [MSK1] are [MSK2]. All [MSK3] are [MSK2]. Therefore, all [MSK1] are [MSK3].
"," We are tricked because the conclusion makes sense, so out of laziness we accept the argument, but the argument is invalid, and by plugging in new terms, like in the next example, we can see why.",
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf,non-sequitur,"Mrs. [MSK1] [MSK3] [MSK3] [MSK2] [MSK3] [MSK1] would be an excellent [MSK2] instructor.
",The conclusion may not be valid. Here an INFERENCE is substituted for a logical conclusion. One cannot automatically conclude that all individuals who are good at math can teach this subject well.,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf,non-sequitur,"[MSK1] spends most of [MSK1] spare time hiking and picking up rocks for [MSK1] collection. [MSK1] really should go to college and study to become a geologist.
",,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,non-sequitur,"Photo shows flying.
",,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://cdn.annenbergclassroom.org/wp-content/uploads/teacher.handout.sample.fallacies1.pdf,undistributed middle,"Most [MSK2] [MSK4] out [MSK3]. If [MSK1] [MSK4] [MSK3], [MSK1] ’ll end up a [MSK2], too.
","The claim is that heroin users smoke pot and you smoke pot, so you’ll be a heroin user. That’s the A is B and C is B so A is C pattern again.",
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,non-sequitur,"Aliens must have visited.
",,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://www.proprofs.com/quiz-school/quizreport.php?title=identifying-logical-fallacies&sid=270424919,non-sequitur,"Why should we worry about the negative depiction of [MSK1] in music videos when thousands of [MSK1] are dying of aids each year?
",,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,non-sequitur,"[MSK1] lives in a [MSK2] building, so [MSK1] apartment must be [MSK2].
",,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,non-sequitur,"Arguing at length that [MSK2] [MSK1] is of [MSK3] help to many people. Then, concluding that the teachings of [MSK2] [MSK1] are undoubtably.
",,
"If [MSK1] is true, then [MSK2] is true. [MSK2] is true. Therefore, [MSK1] is true.",https://www.logicallyfallacious.com/logicalfallacies/Non-Sequitur,non-sequitur,"People generally like to walk on the [MSK1]. [MSK1] have [MSK2]. Therefore, having [MSK2] floors in homes would be a great idea!
"," As cool as the idea of sand floors might sound, the conclusion does not follow from the premises.  The fact that people generally like to walk on sand does not mean that they want sand in their homes, just like because people generally like to swim, they shouldn’t flood their houses.",
